Combination,Unique Rows,Unique Rows Excluding Columns,Score
"LANGUAGE, RACE_1, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",148,681,2.135135135135135
"LANGUAGE, RACE_1, LGBT_IDENTITY, ETHNICITY_1, GENDER",118,790,1.7542372881355932
"LANGUAGE, RACE_1, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",126,769,1.8095238095238095
"LANGUAGE, RACE_1, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",122,710,2.3524590163934427
"LANGUAGE, RACE_1, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",109,752,2.2477064220183487
"LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",210,721,1.3142857142857143
"LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",178,772,1.2640449438202248
"LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",203,705,1.438423645320197
"LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, WORK_NIH_CAMPUS",198,674,1.6313131313131313
"LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",151,788,1.3841059602649006
"LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",153,745,1.6470588235294117
"LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, WORK_NIH_CAMPUS",164,716,1.7134146341463414
"LANGUAGE, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",135,794,1.5037037037037038
"LANGUAGE, MARITAL_STATUS, EDUCATION, ETHNICITY_1, WORK_NIH_CAMPUS",135,765,1.7185185185185186
"LANGUAGE, MARITAL_STATUS, EDUCATION, GENDER, WORK_NIH_CAMPUS",151,711,1.8940397350993377
"LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",149,813,1.2348993288590604
"LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",154,744,1.6428571428571428
"LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",166,717,1.6867469879518073
"LANGUAGE, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",136,796,1.4779411764705883
"LANGUAGE, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",150,771,1.5066666666666666
"LANGUAGE, MARITAL_STATUS, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",155,689,1.9870967741935484
"LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",120,819,1.4833333333333334
"LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",121,791,1.7024793388429753
"LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",128,724,2.1328125
"LANGUAGE, MARITAL_STATUS, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",111,778,1.972972972972973
"LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",163,787,1.2883435582822085
"LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",173,716,1.6242774566473988
"LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",182,698,1.6428571428571428
"LANGUAGE, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",150,761,1.5733333333333333
"LANGUAGE, EDUCATION, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",159,744,1.5911949685534592
"LANGUAGE, EDUCATION, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",164,670,1.9939024390243902
"LANGUAGE, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",119,793,1.7142857142857142
"LANGUAGE, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",124,756,1.9435483870967742
"LANGUAGE, EDUCATION, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",132,710,2.1742424242424243
"LANGUAGE, EDUCATION, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",107,755,2.2616822429906542
"LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",111,812,1.6666666666666667
"LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",135,784,1.5777777777777777
"LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",140,711,2.0428571428571427
"LANGUAGE, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",127,767,1.811023622047244
"LANGUAGE, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",95,775,2.336842105263158
"RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",159,697,1.8867924528301887
"RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",144,751,1.7083333333333333
"RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",149,686,2.087248322147651
"RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, WORK_NIH_CAMPUS",151,659,2.23841059602649
"RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",119,771,1.8991596638655461
"RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",124,711,2.306451612903226
"RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, WORK_NIH_CAMPUS",129,696,2.3333333333333335
"RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",98,757,2.4489795918367347
"RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1, WORK_NIH_CAMPUS",114,752,2.1491228070175437
"RACE_1, MARITAL_STATUS, EDUCATION, GENDER, WORK_NIH_CAMPUS",97,686,3.2061855670103094
"RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",102,780,2.127450980392157
"RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",114,711,2.508771929824561
"RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",127,696,2.37007874015748
"RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",98,755,2.4693877551020407
"RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",97,735,2.7010309278350517
"RACE_1, MARITAL_STATUS, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",93,676,3.4516129032258065
"RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",75,775,2.96
"RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",97,763,2.4123711340206184
"RACE_1, MARITAL_STATUS, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",77,715,3.6623376623376624
"RACE_1, MARITAL_STATUS, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",68,755,3.5588235294117645
"RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",134,753,1.8208955223880596
"RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",140,687,2.2142857142857144
"RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",148,680,2.141891891891892
"RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",109,732,2.4311926605504586
"RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",127,721,2.173228346456693
"RACE_1, EDUCATION, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",114,658,2.973684210526316
"RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",91,755,2.659340659340659
"RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",103,743,2.466019417475728
"RACE_1, EDUCATION, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",97,690,3.1649484536082473
"RACE_1, EDUCATION, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",84,734,3.130952380952381
"RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",82,758,2.9146341463414633
"RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",96,743,2.6458333333333335
"RACE_1, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",87,684,3.5977011494252875
"RACE_1, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",81,727,3.3333333333333335
"RACE_1, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",62,739,4.161290322580645
"MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",118,789,1.7627118644067796
"MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",127,709,2.267716535433071
"MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",126,686,2.4682539682539684
"MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",108,769,2.111111111111111
"MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",105,750,2.3523809523809525
"MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",120,673,2.7
"MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",76,791,2.710526315789474
"MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",89,764,2.6179775280898876
"MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",96,702,3.0729166666666665
"MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",79,763,2.962025316455696
"MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",74,794,2.7432432432432434
"MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",97,761,2.4329896907216493
"MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",91,687,3.4065934065934065
"MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",68,745,3.7058823529411766
"MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",54,763,4.333333333333333
"EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",93,777,2.3655913978494625
"EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",97,750,2.5463917525773194
"EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",92,689,3.347826086956522
"EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",73,735,3.589041095890411
"EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",63,751,3.9047619047619047
"EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",66,762,3.5606060606060606
"AGE, INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION",762,66,1.2217847769028871
"AGE, INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT",751,63,1.2436750998668442
"AGE, INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY",735,73,1.2571428571428571
"AGE, INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, ETHNICITY_1",689,92,1.3134978229317853
"AGE, INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, GENDER",750,97,1.2
"AGE, INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, WORK_NIH_CAMPUS",777,93,1.1634491634491635
"AGE, INCOME, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT",763,54,1.235910878112713
"AGE, INCOME, LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY",745,68,1.246979865771812
"AGE, INCOME, LANGUAGE, RACE_1, EDUCATION, ETHNICITY_1",687,91,1.3187772925764192
"AGE, INCOME, LANGUAGE, RACE_1, EDUCATION, GENDER",761,97,1.1826544021024967
"AGE, INCOME, LANGUAGE, RACE_1, EDUCATION, WORK_NIH_CAMPUS",794,74,1.1624685138539044
"AGE, INCOME, LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY",763,79,1.203145478374836
"AGE, INCOME, LANGUAGE, RACE_1, EMPLOYMENT, ETHNICITY_1",702,96,1.2834757834757835
"AGE, INCOME, LANGUAGE, RACE_1, EMPLOYMENT, GENDER",764,89,1.1884816753926701
"AGE, INCOME, LANGUAGE, RACE_1, EMPLOYMENT, WORK_NIH_CAMPUS",791,76,1.1643489254108723
"AGE, INCOME, LANGUAGE, RACE_1, LGBT_IDENTITY, ETHNICITY_1",673,120,1.3031203566121843
"AGE, INCOME, LANGUAGE, RACE_1, LGBT_IDENTITY, GENDER",750,105,1.1893333333333334
"AGE, INCOME, LANGUAGE, RACE_1, LGBT_IDENTITY, WORK_NIH_CAMPUS",769,108,1.1560468140442133
"AGE, INCOME, LANGUAGE, RACE_1, ETHNICITY_1, GENDER",686,126,1.2696793002915452
"AGE, INCOME, LANGUAGE, RACE_1, ETHNICITY_1, WORK_NIH_CAMPUS",709,127,1.227080394922426
"AGE, INCOME, LANGUAGE, RACE_1, GENDER, WORK_NIH_CAMPUS",789,118,1.1140684410646389
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT",739,62,1.2652232746955345
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",727,81,1.2599724896836313
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, ETHNICITY_1",684,87,1.3304093567251463
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, GENDER",743,96,1.2126514131897712
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, WORK_NIH_CAMPUS",758,82,1.2071240105540897
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY",734,84,1.2438692098092643
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",690,97,1.3043478260869565
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, GENDER",743,103,1.2032301480484522
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, WORK_NIH_CAMPUS",755,91,1.2
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",658,114,1.3419452887537995
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, GENDER",721,127,1.2066574202496532
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, WORK_NIH_CAMPUS",732,109,1.2131147540983607
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, ETHNICITY_1, GENDER",680,148,1.2485294117647059
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, ETHNICITY_1, WORK_NIH_CAMPUS",687,140,1.24745269286754
"AGE, INCOME, LANGUAGE, MARITAL_STATUS, GENDER, WORK_NIH_CAMPUS",753,134,1.1460823373173972
"AGE, INCOME, LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",755,68,1.2304635761589404
"AGE, INCOME, LANGUAGE, EDUCATION, EMPLOYMENT, ETHNICITY_1",715,77,1.2867132867132867
"AGE, INCOME, LANGUAGE, EDUCATION, EMPLOYMENT, GENDER",763,97,1.1795543905635648
"AGE, INCOME, LANGUAGE, EDUCATION, EMPLOYMENT, WORK_NIH_CAMPUS",775,75,1.1896774193548387
"AGE, INCOME, LANGUAGE, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",676,93,1.3372781065088757
"AGE, INCOME, LANGUAGE, EDUCATION, LGBT_IDENTITY, GENDER",735,97,1.2244897959183674
"AGE, INCOME, LANGUAGE, EDUCATION, LGBT_IDENTITY, WORK_NIH_CAMPUS",755,98,1.190728476821192
"AGE, INCOME, LANGUAGE, EDUCATION, ETHNICITY_1, GENDER",696,127,1.25
"AGE, INCOME, LANGUAGE, EDUCATION, ETHNICITY_1, WORK_NIH_CAMPUS",711,114,1.2419127988748242
"AGE, INCOME, LANGUAGE, EDUCATION, GENDER, WORK_NIH_CAMPUS",780,102,1.1474358974358974
"AGE, INCOME, LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",686,97,1.3119533527696794
"AGE, INCOME, LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, GENDER",752,114,1.1742021276595744
"AGE, INCOME, LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",757,98,1.1875825627476881
"AGE, INCOME, LANGUAGE, EMPLOYMENT, ETHNICITY_1, GENDER",696,129,1.2471264367816093
"AGE, INCOME, LANGUAGE, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",711,124,1.2278481012658229
"AGE, INCOME, LANGUAGE, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",771,119,1.138780804150454
"AGE, INCOME, LANGUAGE, LGBT_IDENTITY, ETHNICITY_1, GENDER",659,151,1.2837632776934749
"AGE, INCOME, LANGUAGE, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",686,149,1.2361516034985423
"AGE, INCOME, LANGUAGE, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",751,144,1.1358189081225034
"AGE, INCOME, LANGUAGE, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",697,159,1.2022955523672885
"AGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT",775,95,1.1638709677419354
"AGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",767,127,1.1342894393741851
"AGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1",711,140,1.2053445850914206
"AGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, GENDER",784,135,1.0994897959183674
"AGE, INCOME, RACE_1, MARITAL_STATUS, EDUCATION, WORK_NIH_CAMPUS",812,111,1.0911330049261083
"AGE, INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY",755,107,1.1788079470198676
"AGE, INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",710,132,1.2183098591549295
"AGE, INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, GENDER",756,124,1.1547619047619047
"AGE, INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, WORK_NIH_CAMPUS",793,119,1.1071878940731399
"AGE, INCOME, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",670,164,1.2432835820895523
"AGE, INCOME, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, GENDER",744,159,1.1263440860215055
"AGE, INCOME, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, WORK_NIH_CAMPUS",761,150,1.1130091984231274
"AGE, INCOME, RACE_1, MARITAL_STATUS, ETHNICITY_1, GENDER",698,182,1.167621776504298
"AGE, INCOME, RACE_1, MARITAL_STATUS, ETHNICITY_1, WORK_NIH_CAMPUS",716,173,1.1508379888268156
"AGE, INCOME, RACE_1, MARITAL_STATUS, GENDER, WORK_NIH_CAMPUS",787,163,1.059720457433291
"AGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",778,111,1.1388174807197944
"AGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1",724,128,1.2002762430939227
"AGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT, GENDER",791,121,1.1074589127686474
"AGE, INCOME, RACE_1, EDUCATION, EMPLOYMENT, WORK_NIH_CAMPUS",819,120,1.0708180708180708
"AGE, INCOME, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",689,155,1.2220609579100146
"AGE, INCOME, RACE_1, EDUCATION, LGBT_IDENTITY, GENDER",771,150,1.098573281452659
"AGE, INCOME, RACE_1, EDUCATION, LGBT_IDENTITY, WORK_NIH_CAMPUS",796,136,1.0816582914572865
"AGE, INCOME, RACE_1, EDUCATION, ETHNICITY_1, GENDER",717,166,1.1589958158995817
"AGE, INCOME, RACE_1, EDUCATION, ETHNICITY_1, WORK_NIH_CAMPUS",744,154,1.1330645161290323
"AGE, INCOME, RACE_1, EDUCATION, GENDER, WORK_NIH_CAMPUS",813,149,1.0430504305043051
"AGE, INCOME, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",711,151,1.1898734177215189
"AGE, INCOME, RACE_1, EMPLOYMENT, LGBT_IDENTITY, GENDER",765,135,1.126797385620915
"AGE, INCOME, RACE_1, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",794,135,1.0856423173803527
"AGE, INCOME, RACE_1, EMPLOYMENT, ETHNICITY_1, GENDER",716,164,1.1634078212290502
"AGE, INCOME, RACE_1, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",745,153,1.1328859060402685
"AGE, INCOME, RACE_1, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",788,151,1.0736040609137056
"AGE, INCOME, RACE_1, LGBT_IDENTITY, ETHNICITY_1, GENDER",674,198,1.185459940652819
"AGE, INCOME, RACE_1, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",705,203,1.1262411347517731
"AGE, INCOME, RACE_1, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",772,178,1.060880829015544
"AGE, INCOME, RACE_1, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",721,210,1.0915395284327323
"AGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",752,109,1.1808510638297873
"AGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",710,122,1.232394366197183
"AGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",769,126,1.1326397919375812
"AGE, INCOME, MARITAL_STATUS, EDUCATION, EMPLOYMENT, WORK_NIH_CAMPUS",790,118,1.1126582278481012
"AGE, INCOME, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",681,148,1.2466960352422907
"AGE, INCOME, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",740,150,1.1445945945945946
"AGE, INCOME, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, WORK_NIH_CAMPUS",761,127,1.1432325886990802
"AGE, INCOME, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",710,167,1.1690140845070423
"AGE, INCOME, MARITAL_STATUS, EDUCATION, ETHNICITY_1, WORK_NIH_CAMPUS",724,151,1.1685082872928176
"AGE, INCOME, MARITAL_STATUS, EDUCATION, GENDER, WORK_NIH_CAMPUS",782,140,1.0959079283887467
"AGE, INCOME, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",686,153,1.2303206997084548
"AGE, INCOME, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",734,160,1.1403269754768393
"AGE, INCOME, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",758,134,1.1385224274406331
"AGE, INCOME, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",703,172,1.1735419630156472
"AGE, INCOME, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",723,157,1.161825726141079
"AGE, INCOME, MARITAL_STATUS, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",768,154,1.09765625
"AGE, INCOME, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",658,196,1.2173252279635258
"AGE, INCOME, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",683,184,1.1903367496339678
"AGE, INCOME, MARITAL_STATUS, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",754,176,1.0888594164456233
"AGE, INCOME, MARITAL_STATUS, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",721,202,1.102635228848821
"AGE, INCOME, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",710,136,1.212676056338028
"AGE, INCOME, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",765,137,1.1241830065359477
"AGE, INCOME, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",775,124,1.1264516129032258
"AGE, INCOME, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",728,160,1.1497252747252746
"AGE, INCOME, EDUCATION, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",746,147,1.1394101876675604
"AGE, INCOME, EDUCATION, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",793,141,1.0794451450189155
"AGE, INCOME, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",678,172,1.2168141592920354
"AGE, INCOME, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",705,175,1.1659574468085105
"AGE, INCOME, EDUCATION, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",767,158,1.0938722294654497
"AGE, INCOME, EDUCATION, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",739,181,1.104194857916103
"AGE, INCOME, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",678,178,1.2079646017699115
"AGE, INCOME, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",707,158,1.1867043847241867
"AGE, INCOME, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",760,159,1.1026315789473684
"AGE, INCOME, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",716,184,1.1354748603351956
"AGE, INCOME, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",693,218,1.124098124098124
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT",619,124,1.4103392568659128
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",583,133,1.4819897084048028
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1",528,173,1.5606060606060606
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, GENDER",589,158,1.4244482173174873
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, WORK_NIH_CAMPUS",595,150,1.423529411764706
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY",590,142,1.4491525423728813
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",527,172,1.5654648956356736
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, GENDER",597,177,1.373534338358459
